latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source_file
21.4184,107.2141,303.3,1.1,1.0,2026-01-07,215,Terra,MODIS,55,61.03,285.9,7.7,D,0,archive
21.4168,107.2243,312.1,1.1,1.0,2026-01-07,215,Terra,MODIS,72,61.03,286.6,14.3,D,0,archive
21.1239,107.3236,302.6,1.1,1.0,2026-01-07,215,Terra,MODIS,53,61.03,286.1,7.0,D,0,archive
21.1223,107.334,322.3,1.1,1.0,2026-01-07,215,Terra,MODIS,82,61.03,287.3,24.7,D,0,archive
21.2303,106.3839,306.4,1.0,1.0,2026-01-07,215,Terra,MODIS,63,61.03,286.5,8.6,D,0,archive
21.0205,106.1148,301.6,1.0,1.0,2026-01-07,215,Terra,MODIS,48,61.03,288.5,4.7,D,0,archive
21.2682,103.5658,303.3,1.1,1.0,2026-01-07,215,Terra,MODIS,55,61.03,285.8,7.8,D,0,archive
14.0835,107.3405,333.1,1.4,1.2,2026-01-07,217,Terra,MODIS,88,61.03,294.0,49.4,D,0,archive
14.0815,107.3532,319.9,1.4,1.2,2026-01-07,217,Terra,MODIS,79,61.03,292.8,25.1,D,0,archive
13.5868,107.7645,306.3,1.5,1.2,2026-01-07,217,Terra,MODIS,57,61.03,294.7,7.1,D,0,archive
12.9927,107.8797,312.9,1.6,1.2,2026-01-07,217,Terra,MODIS,71,61.03,293.2,16.5,D,0,archive
12.9905,107.8936,310.8,1.6,1.2,2026-01-07,217,Terra,MODIS,68,61.03,294.1,13.3,D,0,archive
10.8275,107.4752,304.1,2.6,1.6,2026-01-08,721,Aqua,MODIS,24,61.03,284.3,14.1,D,0,archive
13.0612,107.7178,322.9,2.3,1.5,2026-01-08,722,Aqua,MODIS,80,61.03,296.7,55.1,D,0,archive
11.3919,106.4833,311.2,3.1,1.7,2026-01-08,722,Aqua,MODIS,66,61.03,294.4,25.4,D,0,archive
11.4063,106.4806,312.2,3.1,1.7,2026-01-08,722,Aqua,MODIS,68,61.03,293.7,30.1,D,0,archive
11.9214,106.4313,321.6,3.0,1.7,2026-01-08,722,Aqua,MODIS,79,61.03,298.1,68.2,D,0,archive
13.1975,107.7484,329.8,2.2,1.4,2026-01-08,722,Aqua,MODIS,85,61.03,297.5,77.9,D,0,archive
13.1719,107.5245,311.6,2.3,1.5,2026-01-08,722,Aqua,MODIS,65,61.03,297.3,21.1,D,0,archive
13.1712,107.5177,314.3,2.3,1.5,2026-01-08,722,Aqua,MODIS,67,61.03,297.5,27.6,D,0,archive
14.0178,108.8233,307.4,1.8,1.3,2026-01-08,722,Aqua,MODIS,53,61.03,291.9,15.5,D,0,archive
21.4386,107.3674,303.6,1.6,1.3,2026-01-08,724,Aqua,MODIS,56,61.03,292.5,10.6,D,0,archive
21.3562,106.9126,302.7,1.8,1.3,2026-01-08,724,Aqua,MODIS,53,61.03,291.0,10.6,D,0,archive
21.3471,106.6018,306.2,1.9,1.3,2026-01-08,724,Aqua,MODIS,63,61.03,290.4,15.4,D,0,archive
21.629,106.6829,302.0,1.8,1.3,2026-01-08,724,Aqua,MODIS,50,61.03,288.4,12.3,D,0,archive
21.7285,106.6565,300.6,1.8,1.3,2026-01-08,724,Aqua,MODIS,40,61.03,288.8,10.0,D,0,archive
19.0693,105.471,303.8,2.5,1.5,2026-01-08,724,Aqua,MODIS,54,61.03,292.1,16.2,D,0,archive
19.4306,105.2738,308.2,2.6,1.5,2026-01-08,724,Aqua,MODIS,67,61.03,290.6,34.1,D,0,archive
19.4258,105.2682,303.7,2.6,1.5,2026-01-08,724,Aqua,MODIS,51,61.03,289.9,21.2,D,0,archive
20.2663,105.4171,300.6,2.4,1.5,2026-01-08,724,Aqua,MODIS,37,61.03,289.2,13.3,D,0,archive
20.506,105.419,303.5,2.4,1.5,2026-01-08,724,Aqua,MODIS,56,61.03,290.5,16.3,D,0,archive
20.5037,105.4144,303.5,2.4,1.5,2026-01-08,724,Aqua,MODIS,56,61.03,290.3,17.6,D,0,archive
21.002,107.199,306.5,1.7,1.3,2026-01-08,724,Aqua,MODIS,60,61.03,290.5,14.5,D,0,archive
21.0011,107.1941,307.3,1.7,1.3,2026-01-08,724,Aqua,MODIS,65,61.03,290.7,14.2,D,0,archive
20.9835,106.8425,302.9,1.8,1.3,2026-01-08,724,Aqua,MODIS,47,61.03,292.7,6.9,D,0,archive
21.295,107.1474,300.9,1.7,1.3,2026-01-08,724,Aqua,MODIS,43,61.03,290.3,8.1,D,0,archive
21.2923,107.1324,304.7,1.7,1.3,2026-01-08,724,Aqua,MODIS,59,61.03,290.0,12.7,D,0,archive
21.2502,106.8385,302.9,1.8,1.3,2026-01-08,724,Aqua,MODIS,54,61.03,289.9,12.8,D,0,archive
21.4637,107.7171,303.8,1.5,1.2,2026-01-08,724,Aqua,MODIS,57,61.03,291.1,9.3,D,0,archive
21.467,107.7113,306.9,1.5,1.2,2026-01-08,724,Aqua,MODIS,64,61.03,291.1,12.6,D,0,archive
11.3758,106.6465,300.1,1.1,1.0,2026-01-08,1345,Terra,MODIS,16,61.03,284.5,4.5,N,0,archive
10.701,107.093,302.9,1.0,1.0,2026-01-08,1345,Terra,MODIS,52,61.03,284.9,6.3,N,0,archive
11.7639,106.8419,301.3,1.0,1.0,2026-01-08,1345,Terra,MODIS,40,61.03,285.1,5.1,N,0,archive
13.5543,108.4356,303.5,1.0,1.0,2026-01-08,1345,Terra,MODIS,55,61.03,282.5,7.5,N,0,archive
14.0767,107.3425,321.2,1.0,1.0,2026-01-08,1346,Terra,MODIS,100,61.03,287.4,20.1,N,0,archive
21.2094,106.9316,327.2,1.3,1.1,2026-01-09,156,Terra,MODIS,85,61.03,285.0,39.2,D,0,archive
21.2079,106.9437,307.0,1.3,1.1,2026-01-09,156,Terra,MODIS,65,61.03,284.4,13.4,D,0,archive
21.0941,106.9583,300.7,1.3,1.1,2026-01-09,156,Terra,MODIS,41,61.03,287.2,7.0,D,0,archive
21.0895,106.7424,300.4,1.3,1.1,2026-01-09,156,Terra,MODIS,37,61.03,288.9,6.2,D,0,archive
20.4954,105.5973,303.4,1.5,1.2,2026-01-09,156,Terra,MODIS,56,61.03,286.7,12.2,D,0,archive
13.9336,108.5285,313.5,1.0,1.0,2026-01-09,158,Terra,MODIS,74,61.03,291.8,10.6,D,0,archive
14.0819,107.3459,332.3,1.0,1.0,2026-01-09,158,Terra,MODIS,88,61.03,297.3,32.7,D,0,archive
14.0729,107.3446,306.2,1.0,1.0,2026-01-09,158,Terra,MODIS,63,61.03,295.0,5.9,D,2,archive
13.737,108.4872,305.9,1.0,1.0,2026-01-09,158,Terra,MODIS,62,61.03,292.3,5.0,D,0,archive
13.51,108.4534,306.9,1.0,1.0,2026-01-09,158,Terra,MODIS,56,61.03,293.7,4.7,D,0,archive
13.3093,107.9985,305.3,1.0,1.0,2026-01-09,158,Terra,MODIS,58,61.03,292.8,5.2,D,0,archive
13.1129,107.7483,323.1,1.0,1.0,2026-01-09,158,Terra,MODIS,82,61.03,296.7,17.4,D,0,archive
13.1041,107.7471,323.4,1.0,1.0,2026-01-09,158,Terra,MODIS,82,61.03,294.9,17.4,D,0,archive
13.0499,107.7978,306.9,1.0,1.0,2026-01-09,158,Terra,MODIS,61,61.03,296.1,5.5,D,0,archive
11.4403,106.7875,306.9,1.0,1.0,2026-01-09,158,Terra,MODIS,61,61.03,295.6,4.9,D,0,archive
11.2107,108.2743,305.4,1.0,1.0,2026-01-09,158,Terra,MODIS,49,61.03,289.1,4.6,D,0,archive
11.2094,108.2832,307.2,1.0,1.0,2026-01-09,158,Terra,MODIS,63,61.03,288.6,5.7,D,0,archive
10.905,108.0384,334.8,1.0,1.0,2026-01-09,158,Terra,MODIS,89,61.03,297.8,31.4,D,0,archive
10.6208,105.6609,312.0,1.0,1.0,2026-01-09,800,Aqua,MODIS,62,61.03,297.0,8.1,D,0,archive
10.6373,105.713,310.1,1.0,1.0,2026-01-09,800,Aqua,MODIS,56,61.03,298.5,5.6,D,0,archive
10.6775,105.7434,313.2,1.0,1.0,2026-01-09,800,Aqua,MODIS,65,61.03,299.2,6.9,D,0,archive
10.7627,105.7514,318.1,1.0,1.0,2026-01-09,800,Aqua,MODIS,72,61.03,300.0,11.9,D,0,archive
10.7614,105.7424,317.2,1.0,1.0,2026-01-09,800,Aqua,MODIS,71,61.03,299.2,11.1,D,0,archive
11.6106,106.9105,309.2,1.1,1.0,2026-01-09,800,Aqua,MODIS,59,61.03,286.8,7.8,D,0,archive
11.5926,106.784,311.6,1.1,1.0,2026-01-09,800,Aqua,MODIS,64,61.03,294.6,7.7,D,0,archive
11.9973,106.575,317.5,1.1,1.0,2026-01-09,800,Aqua,MODIS,73,61.03,292.0,12.8,D,0,archive
12.3205,107.1862,306.4,1.2,1.1,2026-01-09,800,Aqua,MODIS,36,61.03,294.0,5.7,D,0,archive
12.3548,107.2973,309.2,1.2,1.1,2026-01-09,800,Aqua,MODIS,45,61.03,294.8,8.0,D,0,archive
12.3534,107.2869,308.0,1.2,1.1,2026-01-09,800,Aqua,MODIS,25,61.03,295.2,6.7,D,0,archive
12.3613,107.2751,309.1,1.2,1.1,2026-01-09,800,Aqua,MODIS,35,61.03,293.9,6.9,D,0,archive
12.6803,108.7179,306.2,1.5,1.2,2026-01-09,800,Aqua,MODIS,59,61.03,290.7,10.3,D,0,archive
12.9871,108.8744,311.1,1.5,1.2,2026-01-09,800,Aqua,MODIS,67,61.03,294.6,13.8,D,0,archive
13.1038,107.6048,309.4,1.2,1.1,2026-01-09,800,Aqua,MODIS,56,61.03,296.6,8.0,D,0,archive
13.2,107.7288,314.3,1.3,1.1,2026-01-09,800,Aqua,MODIS,68,61.03,300.5,8.5,D,0,archive
13.1969,107.7061,312.7,1.3,1.1,2026-01-09,800,Aqua,MODIS,45,61.03,300.4,7.2,D,0,archive
13.3298,107.9987,311.7,1.3,1.1,2026-01-09,800,Aqua,MODIS,61,61.03,298.1,9.7,D,0,archive
13.306,107.6667,321.5,1.3,1.1,2026-01-09,800,Aqua,MODIS,77,61.03,300.0,18.0,D,0,archive
13.3045,107.6554,314.0,1.3,1.1,2026-01-09,800,Aqua,MODIS,68,61.03,301.3,8.1,D,0,archive
14.0787,107.3463,354.9,1.2,1.1,2026-01-09,800,Aqua,MODIS,98,61.03,299.1,93.8,D,2,archive
14.0833,107.3502,314.0,1.2,1.1,2026-01-09,800,Aqua,MODIS,31,61.03,295.6,11.0,D,0,archive
14.0818,107.3389,315.9,1.2,1.1,2026-01-09,800,Aqua,MODIS,41,61.03,296.7,13.4,D,0,archive
14.1393,107.5478,306.3,1.3,1.1,2026-01-09,800,Aqua,MODIS,47,61.03,291.9,8.0,D,0,archive
14.6521,108.1166,314.4,1.4,1.2,2026-01-09,801,Aqua,MODIS,74,61.03,292.4,20.2,D,0,archive
14.9633,107.8258,306.3,1.4,1.2,2026-01-09,801,Aqua,MODIS,55,61.03,295.4,8.1,D,0,archive
17.6855,106.4483,310.1,1.2,1.1,2026-01-09,801,Aqua,MODIS,50,61.03,289.7,11.6,D,0,archive
18.6587,105.4589,307.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,54,61.03,290.4,7.0,D,0,archive
18.6697,105.333,323.4,1.1,1.0,2026-01-09,802,Aqua,MODIS,82,61.03,294.2,22.9,D,2,archive
18.9445,105.3249,307.2,1.1,1.0,2026-01-09,802,Aqua,MODIS,65,61.03,292.6,7.1,D,0,archive
18.9635,105.3949,310.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,70,61.03,294.0,8.5,D,0,archive
18.9621,105.3847,306.6,1.1,1.1,2026-01-09,802,Aqua,MODIS,58,61.03,294.7,5.5,D,0,archive
18.9772,105.365,306.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,292.2,6.7,D,0,archive
19.0025,105.2061,306.6,1.1,1.0,2026-01-09,802,Aqua,MODIS,64,61.03,293.8,6.6,D,0,archive
19.0011,105.196,307.3,1.1,1.0,2026-01-09,802,Aqua,MODIS,65,61.03,294.1,6.9,D,0,archive
19.031,105.3466,304.8,1.1,1.1,2026-01-09,802,Aqua,MODIS,42,61.03,293.7,4.4,D,0,archive
19.0627,105.5102,328.0,1.1,1.1,2026-01-09,802,Aqua,MODIS,85,61.03,294.7,28.4,D,0,archive
19.0614,105.3628,306.0,1.1,1.1,2026-01-09,802,Aqua,MODIS,50,61.03,292.9,5.7,D,0,archive
19.0599,105.3525,313.8,1.1,1.1,2026-01-09,802,Aqua,MODIS,74,61.03,293.4,12.5,D,0,archive
19.0784,105.4385,308.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,293.5,7.2,D,0,archive
19.0241,105.0336,304.3,1.1,1.0,2026-01-09,802,Aqua,MODIS,58,61.03,292.2,5.1,D,0,archive
19.0228,105.0237,304.0,1.1,1.0,2026-01-09,802,Aqua,MODIS,58,61.03,292.5,5.1,D,0,archive
19.0427,105.102,305.2,1.1,1.0,2026-01-09,802,Aqua,MODIS,59,61.03,294.8,5.5,D,0,archive
19.0986,105.1036,317.5,1.1,1.0,2026-01-09,802,Aqua,MODIS,78,61.03,294.5,15.7,D,0,archive
19.0972,105.0936,304.9,1.1,1.0,2026-01-09,802,Aqua,MODIS,59,61.03,293.8,5.3,D,0,archive
19.0796,104.834,310.2,1.1,1.0,2026-01-09,802,Aqua,MODIS,70,61.03,292.5,9.3,D,0,archive
19.2177,105.2953,305.2,1.1,1.1,2026-01-09,802,Aqua,MODIS,61,61.03,294.3,5.3,D,0,archive
19.2164,105.2851,304.2,1.1,1.1,2026-01-09,802,Aqua,MODIS,58,61.03,294.0,4.8,D,0,archive
19.1585,104.8649,313.6,1.1,1.0,2026-01-09,802,Aqua,MODIS,74,61.03,292.0,12.8,D,0,archive
19.1571,104.855,303.6,1.1,1.0,2026-01-09,802,Aqua,MODIS,55,61.03,291.3,5.3,D,0,archive
19.252,105.358,306.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,60,61.03,294.9,6.1,D,0,archive
19.3433,105.5457,304.5,1.1,1.1,2026-01-09,802,Aqua,MODIS,43,61.03,291.4,5.9,D,0,archive
19.3762,105.3112,303.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,55,61.03,292.5,4.5,D,0,archive
19.3748,105.301,310.7,1.1,1.1,2026-01-09,802,Aqua,MODIS,70,61.03,293.6,10.1,D,0,archive
19.442,105.589,305.0,1.2,1.1,2026-01-09,802,Aqua,MODIS,60,61.03,293.0,6.4,D,0,archive
19.4406,105.5782,303.9,1.1,1.1,2026-01-09,802,Aqua,MODIS,57,61.03,292.5,5.7,D,0,archive
19.4571,105.6302,304.9,1.2,1.1,2026-01-09,802,Aqua,MODIS,57,61.03,293.5,6.2,D,0,archive
19.3829,105.0193,300.5,1.1,1.0,2026-01-09,802,Aqua,MODIS,35,61.03,289.8,4.8,D,0,archive
19.432,105.2552,320.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,80,61.03,293.1,20.0,D,0,archive
19.4306,105.2449,325.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,84,61.03,293.6,26.3,D,0,archive
19.4047,105.0517,303.0,1.1,1.0,2026-01-09,802,Aqua,MODIS,51,61.03,292.1,5.1,D,0,archive
19.4111,105.0301,301.9,1.1,1.0,2026-01-09,802,Aqua,MODIS,49,61.03,291.0,4.6,D,0,archive
19.4738,105.2173,312.4,1.1,1.0,2026-01-09,802,Aqua,MODIS,72,61.03,291.5,12.5,D,0,archive
19.5623,105.537,309.7,1.1,1.1,2026-01-09,802,Aqua,MODIS,69,61.03,292.2,10.3,D,0,archive
19.5609,105.5264,306.7,1.1,1.1,2026-01-09,802,Aqua,MODIS,64,61.03,292.4,8.0,D,0,archive
19.6604,105.5161,302.6,1.1,1.1,2026-01-09,802,Aqua,MODIS,53,61.03,291.6,4.5,D,0,archive
19.6591,105.5056,320.5,1.1,1.1,2026-01-09,802,Aqua,MODIS,80,61.03,292.8,20.8,D,0,archive
19.8977,105.4146,313.0,1.1,1.1,2026-01-09,802,Aqua,MODIS,73,61.03,294.5,11.1,D,0,archive
19.9055,105.4175,309.0,1.1,1.1,2026-01-09,802,Aqua,MODIS,68,61.03,294.3,8.7,D,0,archive
19.9041,105.4069,306.2,1.1,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,294.2,6.5,D,0,archive
19.9792,105.3311,308.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,61,61.03,293.6,7.3,D,0,archive
19.9861,105.3351,306.4,1.1,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,293.4,6.4,D,0,archive
19.9847,105.3246,308.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,67,61.03,293.0,8.0,D,0,archive
20.111,105.5813,314.7,1.2,1.1,2026-01-09,802,Aqua,MODIS,71,61.03,293.6,14.2,D,0,archive
20.1481,105.4986,306.8,1.2,1.1,2026-01-09,802,Aqua,MODIS,56,61.03,293.1,7.1,D,0,archive
20.1466,105.4875,309.2,1.2,1.1,2026-01-09,802,Aqua,MODIS,68,61.03,291.9,9.2,D,0,archive
20.1488,105.4329,316.8,1.2,1.1,2026-01-09,802,Aqua,MODIS,77,61.03,293.6,16.4,D,0,archive
20.1177,105.2015,302.4,1.1,1.1,2026-01-09,802,Aqua,MODIS,52,61.03,292.2,5.3,D,0,archive
20.2237,105.7769,320.9,1.2,1.1,2026-01-09,802,Aqua,MODIS,80,61.03,293.2,21.9,D,0,archive
20.2222,105.7656,315.8,1.2,1.1,2026-01-09,802,Aqua,MODIS,76,61.03,293.3,16.0,D,0,archive
20.1957,105.5681,328.9,1.2,1.1,2026-01-09,802,Aqua,MODIS,86,61.03,292.6,32.5,D,0,archive
20.1942,105.5574,305.7,1.2,1.1,2026-01-09,802,Aqua,MODIS,62,61.03,292.3,6.4,D,0,archive
20.2269,105.7708,327.3,1.2,1.1,2026-01-09,802,Aqua,MODIS,85,61.03,293.4,31.4,D,0,archive
20.2131,105.5162,306.4,1.2,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,293.3,6.6,D,0,archive
20.4666,105.6773,305.4,1.2,1.1,2026-01-09,802,Aqua,MODIS,61,61.03,292.3,6.9,D,0,archive
20.4907,105.5215,303.1,1.2,1.1,2026-01-09,802,Aqua,MODIS,55,61.03,292.9,5.0,D,0,archive
20.553,105.5564,302.1,1.2,1.1,2026-01-09,802,Aqua,MODIS,51,61.03,291.3,4.5,D,0,archive
20.5184,105.2982,304.3,1.1,1.1,2026-01-09,802,Aqua,MODIS,58,61.03,291.6,6.0,D,0,archive
20.5801,105.5806,314.1,1.2,1.1,2026-01-09,802,Aqua,MODIS,74,61.03,293.7,14.6,D,0,archive
20.6455,105.2979,307.4,1.1,1.1,2026-01-09,802,Aqua,MODIS,65,61.03,291.2,8.2,D,0,archive
20.7989,104.5208,303.6,1.1,1.0,2026-01-09,802,Aqua,MODIS,57,61.03,291.9,6.3,D,0,archive
21.2466,107.4752,301.2,1.6,1.2,2026-01-09,802,Aqua,MODIS,20,61.03,291.2,7.1,D,0,archive
21.2729,106.7684,305.0,1.4,1.2,2026-01-09,802,Aqua,MODIS,60,61.03,292.9,8.8,D,0,archive
21.2705,106.7763,303.1,1.4,1.2,2026-01-09,802,Aqua,MODIS,51,61.03,291.9,6.8,D,0,archive
21.3216,106.8506,306.8,1.4,1.2,2026-01-09,802,Aqua,MODIS,63,61.03,293.0,10.2,D,0,archive
21.4006,107.2334,303.1,1.5,1.2,2026-01-09,802,Aqua,MODIS,52,61.03,291.4,8.3,D,0,archive
21.4454,107.3832,303.0,1.6,1.2,2026-01-09,802,Aqua,MODIS,53,61.03,292.9,8.0,D,0,archive
21.4438,107.3687,307.2,1.6,1.2,2026-01-09,802,Aqua,MODIS,38,61.03,293.5,11.2,D,0,archive
21.2113,104.9697,307.1,1.1,1.1,2026-01-09,802,Aqua,MODIS,64,61.03,290.7,7.8,D,0,archive
21.2556,104.9687,316.7,1.1,1.1,2026-01-09,802,Aqua,MODIS,77,61.03,292.8,16.5,D,0,archive
21.3609,105.7004,306.0,1.2,1.1,2026-01-09,802,Aqua,MODIS,63,61.03,292.9,7.6,D,0,archive
21.0382,103.206,300.9,1.0,1.0,2026-01-09,802,Aqua,MODIS,36,61.03,289.9,3.3,D,0,archive
21.036,103.0064,301.4,1.0,1.0,2026-01-09,802,Aqua,MODIS,47,61.03,289.7,4.6,D,0,archive
21.4216,105.6032,305.5,1.2,1.1,2026-01-09,802,Aqua,MODIS,62,61.03,292.5,7.2,D,0,archive
21.1618,103.2938,309.5,1.0,1.0,2026-01-09,802,Aqua,MODIS,69,61.03,293.1,8.3,D,0,archive
21.2813,103.3382,303.9,1.0,1.0,2026-01-09,802,Aqua,MODIS,57,61.03,289.2,5.9,D,0,archive
21.28,103.3288,305.1,1.0,1.0,2026-01-09,802,Aqua,MODIS,60,61.03,292.2,6.4,D,0,archive
21.707,106.0866,304.4,1.3,1.1,2026-01-09,802,Aqua,MODIS,59,61.03,292.0,6.5,D,0,archive
21.796,106.2305,310.2,1.3,1.1,2026-01-09,803,Aqua,MODIS,70,61.03,292.1,13.7,D,0,archive
21.6412,104.8847,307.6,1.1,1.1,2026-01-09,803,Aqua,MODIS,62,61.03,291.4,8.1,D,0,archive
21.7298,105.4809,302.6,1.2,1.1,2026-01-09,803,Aqua,MODIS,52,61.03,291.4,5.4,D,0,archive
21.6732,105.0532,311.9,1.1,1.1,2026-01-09,803,Aqua,MODIS,72,61.03,292.5,12.0,D,0,archive
21.6718,105.0424,305.3,1.1,1.1,2026-01-09,803,Aqua,MODIS,61,61.03,291.8,6.7,D,0,archive
21.8201,106.1004,300.7,1.3,1.1,2026-01-09,803,Aqua,MODIS,40,61.03,290.0,5.7,D,0,archive
21.7541,105.4022,309.0,1.2,1.1,2026-01-09,803,Aqua,MODIS,68,61.03,292.1,10.4,D,0,archive
21.798,105.4413,303.0,1.2,1.1,2026-01-09,803,Aqua,MODIS,54,61.03,292.4,5.4,D,0,archive
21.9594,106.6335,313.6,1.4,1.2,2026-01-09,803,Aqua,MODIS,74,61.03,291.3,19.7,D,0,archive
21.6474,103.4628,309.5,1.0,1.0,2026-01-09,803,Aqua,MODIS,69,61.03,293.9,8.1,D,0,archive
22.0623,106.4855,300.3,1.4,1.2,2026-01-09,803,Aqua,MODIS,33,61.03,290.1,5.5,D,0,archive
22.0952,105.045,309.8,1.2,1.1,2026-01-09,803,Aqua,MODIS,69,61.03,291.6,10.0,D,0,archive
22.1348,105.2745,309.8,1.2,1.1,2026-01-09,803,Aqua,MODIS,69,61.03,292.0,10.6,D,0,archive
22.1333,105.2633,317.3,1.2,1.1,2026-01-09,803,Aqua,MODIS,78,61.03,292.4,18.3,D,0,archive
22.1046,105.0435,309.4,1.2,1.1,2026-01-09,803,Aqua,MODIS,68,61.03,291.3,9.5,D,0,archive
22.1871,105.2724,303.0,1.2,1.1,2026-01-09,803,Aqua,MODIS,55,61.03,292.1,5.1,D,0,archive
14.087,107.3558,300.5,1.1,1.0,2026-01-09,2012,Aqua,MODIS,28,61.03,286.1,6.1,N,0,archive
13.5737,108.4196,301.1,1.2,1.1,2026-01-09,2012,Aqua,MODIS,24,61.03,285.2,7.5,N,0,archive
13.5584,108.4225,301.8,1.2,1.1,2026-01-09,2012,Aqua,MODIS,31,61.03,285.0,8.3,N,0,archive
13.6585,107.6082,306.0,1.1,1.0,2026-01-09,2012,Aqua,MODIS,66,61.03,284.4,11.1,N,0,archive
12.7123,107.9173,301.7,1.2,1.1,2026-01-09,2012,Aqua,MODIS,44,61.03,284.2,8.7,N,0,archive
22.0016,105.5921,312.6,1.7,1.3,2026-01-10,234,Terra,MODIS,73,61.03,286.2,27.9,D,0,archive
21.5458,107.906,302.2,2.5,1.5,2026-01-10,234,Terra,MODIS,42,61.03,290.1,15.2,D,0,archive
21.4909,107.3357,309.1,2.3,1.5,2026-01-10,235,Terra,MODIS,68,61.03,287.1,33.4,D,0,archive
21.4488,107.3487,314.3,2.3,1.5,2026-01-10,235,Terra,MODIS,75,61.03,287.2,47.7,D,0,archive
21.45,107.3418,315.4,2.3,1.5,2026-01-10,235,Terra,MODIS,76,61.03,287.1,50.8,D,0,archive
21.376,106.4426,305.7,2.0,1.4,2026-01-10,235,Terra,MODIS,62,61.03,287.8,19.8,D,0,archive
21.3462,106.6079,312.7,2.0,1.4,2026-01-10,235,Terra,MODIS,73,61.03,286.9,34.7,D,0,archive
21.2975,106.8758,300.8,2.1,1.4,2026-01-10,235,Terra,MODIS,41,61.03,285.7,16.6,D,0,archive
15.3644,108.8088,300.3,4.0,1.9,2026-01-10,236,Terra,MODIS,0,61.03,288.3,14.2,D,0,archive
14.0791,107.3392,314.0,3.2,1.7,2026-01-10,236,Terra,MODIS,74,61.03,293.7,64.9,D,0,archive
14.0737,107.3685,309.8,3.3,1.7,2026-01-10,236,Terra,MODIS,69,61.03,293.6,46.6,D,2,archive
14.0802,107.3324,308.7,3.2,1.7,2026-01-10,236,Terra,MODIS,44,61.03,292.9,37.7,D,0,archive
14.0751,107.362,316.5,3.3,1.7,2026-01-10,236,Terra,MODIS,77,61.03,293.9,70.8,D,2,archive
12.8786,107.821,304.3,1.7,1.3,2026-01-10,1326,Terra,MODIS,59,61.03,289.2,14.1,N,0,archive
13.8644,108.5082,300.7,1.5,1.2,2026-01-10,1326,Terra,MODIS,33,61.03,281.5,11.1,N,0,archive
13.8857,108.4375,313.4,1.5,1.2,2026-01-10,1326,Terra,MODIS,87,61.03,279.6,26.5,N,0,archive
14.0987,108.3035,306.3,1.5,1.2,2026-01-10,1326,Terra,MODIS,68,61.03,281.3,18.4,N,0,archive
14.0966,108.2903,302.2,1.5,1.2,2026-01-10,1326,Terra,MODIS,48,61.03,281.6,13.8,N,0,archive
14.0865,107.3559,302.8,1.8,1.3,2026-01-10,1326,Terra,MODIS,52,61.03,289.3,13.8,N,0,archive
14.084,107.3406,305.6,1.8,1.3,2026-01-10,1326,Terra,MODIS,65,61.03,289.8,17.5,N,0,archive
14.0844,107.3507,311.1,1.8,1.3,2026-01-10,1326,Terra,MODIS,82,61.03,289.8,24.4,N,0,archive
14.0819,107.3354,303.6,1.8,1.3,2026-01-10,1326,Terra,MODIS,16,61.03,290.0,12.8,N,0,archive
13.3561,108.6237,308.8,1.6,1.3,2026-01-11,138,Terra,MODIS,68,61.03,290.1,12.7,D,0,archive
14.0793,107.3457,315.5,1.2,1.1,2026-01-11,739,Aqua,MODIS,45,61.03,300.2,10.8,D,0,archive
13.8599,108.5625,313.3,1.1,1.0,2026-01-11,739,Aqua,MODIS,66,61.03,297.5,8.7,D,0,archive
13.9521,108.7426,324.6,1.0,1.0,2026-01-11,739,Aqua,MODIS,70,61.03,291.7,22.2,D,0,archive
14.0192,108.8257,307.3,1.0,1.0,2026-01-11,739,Aqua,MODIS,39,61.03,294.1,4.8,D,0,archive
14.1034,108.9468,311.9,1.0,1.0,2026-01-11,739,Aqua,MODIS,61,61.03,294.6,8.1,D,0,archive
14.253,108.8917,304.2,1.0,1.0,2026-01-11,739,Aqua,MODIS,39,61.03,292.6,3.9,D,0,archive
14.0776,107.3352,322.5,1.2,1.1,2026-01-11,739,Aqua,MODIS,78,61.03,299.2,19.5,D,0,archive
14.076,107.3246,333.0,1.2,1.1,2026-01-11,739,Aqua,MODIS,87,61.03,296.0,35.3,D,0,archive
14.3877,108.9953,306.9,1.0,1.0,2026-01-11,739,Aqua,MODIS,62,61.03,292.3,5.3,D,0,archive
14.2308,107.7887,311.9,1.1,1.1,2026-01-11,739,Aqua,MODIS,68,61.03,293.5,10.2,D,0,archive
14.4317,108.9881,309.3,1.0,1.0,2026-01-11,739,Aqua,MODIS,42,61.03,294.9,6.1,D,0,archive
